HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Lanarkshire,Philipshill,23/09/2021,24/09/2021,15384756,Positive,598237,641306.91,555167.2,,598237.06,60909.98,,23.43,,16683309,227.4,SEPA - Low Volume,1
Lanarkshire,Philipshill,01/10/2021,04/10/2021,15410831,Positive,91985,93740.53,90230.51,,91985.52,2481.96,,5.67,,33619405,70.46,SEPA - Low Volume,1
Lanarkshire,Philipshill,08/10/2021,11/10/2021,15439189,Positive,147280,149121.63,145438.94,,147280.28,2604.05,,11.98,,23235373,77.97,SEPA - Low Volume,1
Lanarkshire,Philipshill,14/10/2021,15/10/2021,15526539,Positive,133309,112885.35,153733.81,,133309.58,28884.22,,22.52,,17012903,51.68,SEPA - Low Volume,1
Lanarkshire,Philipshill,15/10/2021,18/10/2021,15526649,Positive,212735,191415.86,234054.2,,212735.03,30149.86,,25.64,,15956951,77.35,SEPA - Low Volume,1
Lanarkshire,Philipshill,18/10/2021,19/10/2021,15487435,Positive,91182,102919.14,79445.94,,91182.54,16598.06,,13.37,,22009255,45.73,SEPA - Low Volume,1
Lanarkshire,Philipshill,26/10/2021,27/10/2021,15527299,Positive,87861,91700.79,84023.11,,87861.95,5428.94,,10.7,,24568837,49.18,SEPA - Low Volume,1
Lanarkshire,Philipshill,01/11/2021,02/11/2021,15543620,Positive,29998,23470.59,36527.35,,29998.97,9232.52,,5.61,,33796500,23.1,SEPA - Low Volume,1
Lanarkshire,Philipshill,03/11/2021,04/11/2021,15538499,Positive,81982,84645.54,79318.82,,81982.18,3766.56,,12.04,,23178117,43.3,SEPA - Low Volume,1
Lanarkshire,Philipshill,04/11/2021,08/11/2021,15541282,Positive,95952,92729.64,99175.71,,95952.68,4558.06,,16.95,,19575795,42.8,SEPA - Low Volume,1
Lanarkshire,Philipshill,08/11/2021,09/11/2021,15562377,Positive,98977,112292.67,85663.14,,98977.91,18829.92,,7.84,,28647610,64.61,SEPA - Low Volume,1
Lanarkshire,Philipshill,09/11/2021,10/11/2021,15566757,Positive,163454,157042.33,169866.14,,163454.23,9067.8,,14.87,,20883311,77.77,SEPA - Low Volume,1
Lanarkshire,Philipshill,10/11/2021,12/11/2021,15553463,Positive,107315,126152.75,88478.28,,107315.51,26639.87,,14.97,,20814301,50.89,SEPA - Low Volume,1
Lanarkshire,Philipshill,15/11/2021,16/11/2021,15587312,Positive,70665,66977.71,74353.36,,70665.54,5215.37,,13.61,,21816720,35.13,SEPA - Low Volume,1
Lanarkshire,Philipshill,16/11/2021,17/11/2021,15584823,Positive,123260,134854,111666,,123260,16396.39,,13.15,,22190336,62.32,SEPA - Low Volume,1
Lanarkshire,Philipshill,22/11/2021,23/11/2021,15614054,Positive,175043,191764.69,158321.5,,175043.1,23647.91,,15.02,,20780054,82.88,SEPA - Low Volume,1
Lanarkshire,Philipshill,23/11/2021,25/11/2021,15611657,Positive,101187,123854.82,78520.63,,101187.73,32056.12,,25.12,,16119234,37.16,SEPA - Low Volume,1
Lanarkshire,Philipshill,24/11/2021,26/11/2021,15608837,Analysis Failed,,,,,,,,11.46,,23750202,,SEPA - Low Volume,1
Lanarkshire,Philipshill,29/11/2021,06/12/2021,15630291,Positive,175074,176984.71,173164.95,,175074.83,2700.98,,21.64,,17351123,69.21,SEPA - Low Volume,1
Lanarkshire,Philipshill,06/12/2021,07/12/2021,15656328,Positive,103503,102143,104864,,103503.5,1924.04,,12.34,,22898103,54,SEPA - Low Volume,1
Lanarkshire,Philipshill,08/12/2021,09/12/2021,15662805,Positive,52019,57812.53,46226.93,,52019.73,8192.26,,9.77,,25697242,30.46,SEPA - Low Volume,1
Lanarkshire,Philipshill,10/12/2021,13/12/2021,15660382,Positive,132112,146156.83,118068.25,,132112.54,19861.62,,10.4,,24916321,75,SEPA - Low Volume,1
Lanarkshire,Philipshill,13/12/2021,14/12/2021,15683708,Analysis Failed,,,,,,,,10.79,,24467416,,SEPA - Low Volume,1
Lanarkshire,Philipshill,15/12/2021,16/12/2021,15678783,Positive,278825,291767.82,265883.9,,278825.86,18302.7,,11.53,,23678884,150.43,SEPA - Low Volume,1
Lanarkshire,Philipshill,17/12/2021,21/12/2021,15670435,Analysis Failed,,,,,,,,12.13,,23093027,,SEPA - Low Volume,1
Lanarkshire,Philipshill,29/12/2021,30/12/2021,15697736,Analysis Failed,,,,,,,,17.86,,19076694,,SEPA - Low Volume,1
Lanarkshire,Philipshill,04/01/2022,06/01/2022,15756708,Positive,157652,190051.35,125253.35,,157652.35,45819.11,,23.62,,16616898,59.69,SEPA - Low Volume,1
Lanarkshire,Philipshill,05/01/2022,06/01/2022,15757737,Positive,85189,85389.38,84988.85,,85189.12,283.22,,16.2,,20018244,38.86,SEPA - Low Volume,1
Lanarkshire,Philipshill,06/01/2022,07/01/2022,15760486,Analysis Failed,,,,,,,,18.03,,18987652,,SEPA - Low Volume,1
Lanarkshire,Philipshill,10/01/2022,11/01/2022,15768242,Positive,281952,290938.17,272967.1,,281952.63,12707.46,,25.98,,15853476,101.85,SEPA - Low Volume,1
Lanarkshire,Philipshill,12/01/2022,13/01/2022,15772382,Positive,152012,160125.04,143900.74,,152012.89,11472.31,,10.88,,24367252,84.4,SEPA - Low Volume,1
Lanarkshire,Philipshill,14/01/2022,17/01/2022,15774314,Positive,153887,135247.17,172526.89,,153887.03,26360.74,,13.77,,21691159,76.06,SEPA - Low Volume,1
Lanarkshire,Philipshill,18/01/2022,19/01/2022,15776985,Positive,154175,164359.53,143990.52,,154175.02,14403.07,,17.48,,19280386,67.73,SEPA - Low Volume,1
Lanarkshire,Philipshill,20/01/2022,21/01/2022,15780876,Positive,77531,54868.15,100195.63,,77531.89,32051.37,,21.56,,17382889,30.71,SEPA - Low Volume,1
Lanarkshire,Philipshill,21/01/2022,24/01/2022,15782936,Positive,142178,127651.92,156705,,142178.46,20543.64,,17.49,,19274941,62.44,SEPA - Low Volume,1
Lanarkshire,Philipshill,24/01/2022,25/01/2022,15788023,Positive,104754,105828.92,103680.81,,104754.86,1518.94,,20.67,,17748579,42.36,SEPA - Low Volume,1
Lanarkshire,Philipshill,25/01/2022,27/01/2022,15803004,Positive,183720,180777.01,186664.18,,183720.59,4162.86,,16.93,,19587213,81.99,SEPA - Low Volume,1
Lanarkshire,Philipshill,28/01/2022,31/01/2022,15805072,Positive,116816,119207.72,114425.14,,116816.43,3381.79,,21.27,,17499533,46.58,SEPA - Low Volume,1
Lanarkshire,Philipshill,02/02/2022,03/02/2022,15820721,Positive,172734,165075.84,180393.06,,172734.45,10830.91,,18.49,,18752877,73.81,SEPA - Low Volume,1
Lanarkshire,Philipshill,04/02/2022,07/02/2022,15826670,Positive,118990,134488.83,103491.29,,118990.06,21918.57,,16.27,,19975663,54.16,SEPA - Low Volume,1
Lanarkshire,Philipshill,08/02/2022,09/02/2022,,Positive,180872,150060.77,211685.07,,180872.92,43574.96,,,,,93.76,SEPA - Low Volume,1
(Empty),Philipshill,31/01/2022,01/02/2022,,Analysis Failed,,,,,,,,,,,,SEPA - Low Volume,1
(Empty),Philipshill - Hairmyres Hospital,02/09/2021,03/09/2021,,Negative,0,,,,,,,,,,,SEPA - Low Volume,1
(Empty),Philipshill - Hairmyres Hospital,30/09/2021,01/10/2021,,Negative,0,,,,,,,,,,,SEPA - Low Volume,1
(Empty),Philipshill - Stewartfield (3606),06/04/2021,08/04/2021,,Negative,0,,,,,,,26.72,,2295043,0,SEPA,1
(Empty),Philipshill - Stewartfield (3606),07/04/2021,09/04/2021,,Negative,0,,,,,,,29.75,,2157409,0,SEPA,1
(Empty),Philipshill - Stewartfield (3606),08/04/2021,09/04/2021,,Negative,0,,,,,,,45.03,,1699385,0,SEPA,1
(Empty),Philipshill - Stewartfield (3606),09/04/2021,12/04/2021,,Negative,0,,,,,,,34.28,,1988355,0,SEPA,1
(Empty),Philipshill - Stewartfield (3606),10/04/2021,13/04/2021,,Weak Positive,683,0,1367.79,,683.9,967.18,,,,,0.34,SEPA,1
(Empty),Philipshill - Stewartfield (3606),14/04/2021,15/04/2021,,Analysis Failed,,,,,,,,51.71,,1569300,,SEPA,1
(Empty),Philipshill - Stewartfield (3606),26/04/2021,27/04/2021,,Negative,0,,,,,,,,,,0,SEPA,1
(Empty),Philipshill - Stewartfield (3606),29/04/2021,30/04/2021,,Negative,0,,,,,,,,,,0,SEPA,1
(Empty),Philipshill - Stewartfield (7801),06/04/2021,08/04/2021,,Weak Positive,709,1419.64,0,,709.82,1003.84,,21.33,,2612907,0.47,SEPA,1
(Empty),Philipshill - Stewartfield (7801),07/04/2021,08/04/2021,,Analysis Failed,,,,,,,,25.18,,2374837,,SEPA,1
(Empty),Philipshill - Stewartfield (7801),08/04/2021,09/04/2021,,Analysis Failed,,,,,,,,30.9,,2110811,,SEPA,1
(Empty),Philipshill - Stewartfield (7801),09/04/2021,12/04/2021,,Negative,0,,,,,,,18.96,,2796238,0,SEPA,1
(Empty),Philipshill - Stewartfield (7801),10/04/2021,13/04/2021,,Negative,0,,,,,,,,,,0,SEPA,1
(Empty),Philipshill - Stewartfield (7801),26/04/2021,27/04/2021,,Positive (DNQ),8075,4734.81,11415.54,,8075.18,4723.99,,,,,5.06,SEPA,1
(Empty),Philipshill - Stewartfield (7801),29/04/2021,30/04/2021,,Weak Positive,813,0,1626.41,,813.21,1150.05,,,,,0.51,SEPA,1
Dumfries and Galloway,Sanquhar,29/04/2021,30/04/2021,14925625,Negative,0,,,,,,,17.55,,1440976,0,SEPA,1
Dumfries and Galloway,Sanquhar,03/05/2021,05/05/2021,14925652,Positive (DNQ),6164,8397.4,3931.23,,6164.32,3158.05,,18.21,,1410672,4.87,SEPA,1
Dumfries and Galloway,Sanquhar,07/05/2021,11/05/2021,14925634,Positive,17919,16300.61,19538.99,,17919.8,2289.88,,11.7,,1819862,18.28,SEPA,1
Dumfries and Galloway,Sanquhar,11/05/2021,12/05/2021,14925661,Positive (DNQ),9999,9148.92,10849.36,,9999.14,1202.39,,9.7,,2027269,11.36,SEPA,1
Dumfries and Galloway,Sanquhar,12/05/2021,13/05/2021,14925670,Positive (DNQ),6487,7441.51,5533.43,,6487.47,1349.22,,10.06,,1985179,7.22,SEPA,1
Dumfries and Galloway,Sanquhar,19/05/2021,20/05/2021,14946833,Positive (DNQ),7518,7636.92,7400.37,,7518.65,167.27,,14.09,,1635168,6.89,SEPA,1
Dumfries and Galloway,Sanquhar,21/05/2021,25/05/2021,14936659,Positive,15127,19778.49,10476.91,,15127.7,6577.21,,15.02,,1576088,13.36,SEPA,1
Dumfries and Galloway,Sanquhar,26/05/2021,28/05/2021,14965216,Positive (DNQ),1704,1535.81,1867.78,,1701.79,234.74,,12.66,,1739085,1.66,SEPA,1
Dumfries and Galloway,Sanquhar,28/05/2021,31/05/2021,14961247,Weak Positive,346,693.29,0,,346.64,490.23,,13.53,,1673797,0.33,SEPA,1
Dumfries and Galloway,Sanquhar,02/06/2021,03/06/2021,14993074,Positive (DNQ),2770,2291.7,3249.32,,2770.51,677.13,,15.55,,1544933,2.4,SEPA,1
Dumfries and Galloway,Sanquhar,04/06/2021,07/06/2021,14981529,Weak Positive,917,1833.92,0,,916.96,1296.78,,15.09,,1571875,0.81,SEPA,1
Dumfries and Galloway,Sanquhar,09/06/2021,11/06/2021,15013793,Positive,24509,23480.18,25539.74,,24509.96,1456.33,,17.58,,1439560,19.78,SEPA,1
Dumfries and Galloway,Sanquhar,11/06/2021,15/06/2021,15008496,Positive,340067,369685.23,310449.05,,340067.14,41886.3,,18.23,,1409781,268.73,SEPA,1
Dumfries and Galloway,Sanquhar,15/06/2021,16/06/2021,15038292,Positive,30228,35018.36,25438.5,,30228.43,6773.99,,17.29,,1453412,24.63,SEPA,1
Dumfries and Galloway,Sanquhar,18/06/2021,21/06/2021,15032264,Positive,269040,271608.06,266473.15,,269040.61,3630.93,,17.04,,1465651,221.03,SEPA,1
Dumfries and Galloway,Sanquhar,22/06/2021,23/06/2021,15057429,Positive,148078,153280.85,142876.67,,148078.76,7356.87,,19.29,,1364646,113.27,SEPA,1
Dumfries and Galloway,Sanquhar,23/06/2021,24/06/2021,15065575,Positive,34528,34155.4,34902.52,,34528.96,528.29,,19.05,,1374518,26.6,SEPA,1
Dumfries and Galloway,Sanquhar,29/06/2021,30/06/2021,15092724,Positive,44717,38910.18,50525.13,,44717.65,8213.01,,20.19,,1329285,33.32,SEPA,1
Dumfries and Galloway,Sanquhar,06/07/2021,07/07/2021,15120959,Positive,232422,240717.62,224126.89,,232422.26,11731.42,,17.88,,1425604,185.73,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,09/07/2021,12/07/2021,15123094,Positive,129635,140351.18,118919.59,,129635.38,15154.42,,20.14,,1331184,96.73,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,13/07/2021,14/07/2021,15143499,Positive,19843,26077.58,13609.37,,19843.48,8816.35,,21.71,,1274879,14.18,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,16/07/2021,19/07/2021,15135662,Weak Positive,1856,2246.07,1465.64,,1855.86,551.85,,22.64,,1244460,1.29,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,20/07/2021,21/07/2021,15173409,Positive,72168,84464.08,59872.59,,72168.34,17388.81,,21.49,,1282377,51.88,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,23/07/2021,26/07/2021,15164661,Positive,88189,94189.83,82189.05,,88189.44,8485.83,,20.59,,1314355,64.97,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,26/07/2021,28/07/2021,15183098,Positive,38844,50692.78,26995.91,,38844.34,16756.22,,25.59,,1159726,25.25,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,27/07/2021,28/07/2021,15188448,Positive,30802,25547.55,36057.07,,30802.31,7431.35,,26.24,,1143098,19.74,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,23/08/2021,24/08/2021,15282433,Positive,43425,35277.86,51572.69,,43425.27,11522.19,,16.05,,1517038,36.93,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,30/08/2021,31/08/2021,15313585,Positive,994160,1062338.24,925981.81,,994160.02,96418.55,,22.4,,1252119,697.76,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,01/09/2021,02/09/2021,15302295,Analysis Failed,,,,,,,,22.85,,1237862,,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,06/09/2021,07/09/2021,15339978,Positive,804089,780823.38,827356.21,,804089.79,32903.68,,23.74,,1210928,545.79,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,10/09/2021,13/09/2021,15326403,Positive,288263,287394.98,289131.27,,288263.13,1227.74,,21.28,,1289647,208.38,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,15/09/2021,16/09/2021,15355789,Positive,302385,368744.87,236025.35,,302385.11,93846.87,,19.22,,1367505,231.79,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,17/09/2021,20/09/2021,15351864,Positive,62111,63834.96,60388.99,,62111.98,2436.67,,22.97,,1234135,42.97,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,06/10/2021,07/10/2021,15441582,Positive,60681,64059.76,57304.06,,60681.91,4777,,13.75,,1658326,56.41,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,18/10/2021,19/10/2021,15482158,Weak Positive,487,41.31,931.83,,486.57,629.7,,15.66,,1538676,0.42,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,20/10/2021,21/10/2021,15491748,Positive,19472,9872.17,29073.78,,19472.97,13577.58,,14.31,,1620647,17.69,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,27/10/2021,29/10/2021,15514394,Weak Positive,5958,4423.87,7492.21,,5958.04,2169.64,,9.7,,2027269,6.77,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,02/11/2021,03/11/2021,15538502,Weak Positive,1863,3655.11,69.96,,1862.53,2535.09,,2.65,,4279102,4.47,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,04/11/2021,08/11/2021,15541285,Positive (DNQ),7482,6683.49,8279.86,,7481.67,1128.8,,4.9,,3003725,12.6,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,17/11/2021,18/11/2021,15576286,Weak Positive,3808,4695.94,2920.73,,3808.34,1255.27,,8.39,,2203882,4.7,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,19/11/2021,22/11/2021,15589717,Positive,28139,22053.5,34226.16,,28139.83,8607.37,,10.76,,1909765,30.12,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,24/11/2021,26/11/2021,15600581,Positive,368635,351611.18,385660.68,,368635.93,24076.63,,13.27,,1692600,349.75,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,17/12/2021,20/12/2021,15674561,Positive,11759,9976.6,13542.75,,11759.68,2521.65,,10.56,,1930507,12.73,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,21/01/2022,24/01/2022,15780879,Positive,47116,33326.84,60905.27,,47116.05,19500.89,,12.11,,1784130,47.12,SEPA - Low Volume,1
Dumfries and Galloway,Sanquhar,04/02/2022,07/02/2022,15820724,Positive,18526,14298.82,22753.53,,18526.18,5978.38,,11.66,,1823454,18.94,SEPA - Low Volume,1
Lothian,Seafield,19/08/2020,(Empty),14198234,Negative,0,713.83,,,713.83,,,13.95,7.4,344694227,0,SEPA,1
Lothian,Seafield,26/08/2020,(Empty),14092237,Weak Positive,1594,1144.78,2045.09,,1594.94,636.62,,6.75,7.3,487700821,1.28,SEPA,1
Lothian,Seafield,31/08/2020,(Empty),14092238,Positive (DNQ),3866,4266.66,3468.47,3864,3866.38,399.1,,16.2,7.3,320913614,2.05,SEPA,1
Lothian,Seafield,02/09/2020,(Empty),14092239,Positive (DNQ),1691,749.27,2337.86,1985.25,1690.79,834.23,357004800,19.55,7.3,293334358,1,SEPA,1
Lothian,Seafield,07/09/2020,(Empty),14092240,Positive (DNQ),9357,7756.22,10309.28,10006.12,9357.21,1394.75,315878400,19.26,7.3,295437622,4.88,SEPA,1
Lothian,Seafield,21/09/2020,(Empty),14092241,Positive,25637,26766.69,24900.3,25243,25636.67,993.52,224380800,,6.8,,9.5,SEPA,1
Lothian,Seafield,28/09/2020,(Empty),14092242,Positive,32581,27773.32,32407.75,37562.55,32581.21,4896.92,214617600,26.75,7.3,252500119,11.55,SEPA,1
Lothian,Seafield,12/10/2020,(Empty),14092243,Positive,51873,56618.03,47823.61,51176.21,51872.62,4438.38,,21.47,7.4,280487015,24.03,SEPA,1
Lothian,Seafield,19/10/2020,(Empty),14092244,Positive,25333,22244.82,23888.39,29868.09,25333.77,4011.91,,21.31,7.2,281491832,11.78,SEPA,1
Lothian,Seafield,27/10/2020,(Empty),,Positive,43502,42094.5,38996.56,49415.25,43502.1,5350.07,,,,,20.97,SEPA,1
Lothian,Seafield,02/11/2020,(Empty),,Positive,40763,37395.64,36333.61,48559.81,40763.02,6773.07,,,,,19.65,SEPA,1
Lothian,Seafield,09/11/2020,(Empty),14092247,Positive,26283,28512.85,28792.3,21546.3,26283.82,4105.19,343958400,15.07,7.2,332200435,14.93,SEPA,1
Lothian,Seafield,16/11/2020,(Empty),14092248,Positive,11841,14510.33,9283.13,11732.06,11841.84,2615.33,,18.64,7.4,300095352,5.87,SEPA,1
Lothian,Seafield,03/12/2020,(Empty),14517223,Positive,57888,64522.49,53348.85,55793.31,57888.22,5874.01,,18.93,7.2,297888673,28.48,SEPA,1
Lothian,Seafield,07/12/2020,(Empty),,Positive,27505,6800.87,5897.87,3804.47,5501.07,1537.1,,,,,2.65,SEPA,1
Lothian,Seafield,14/12/2020,(Empty),,Positive,23828,26539.3,20100.37,24845.35,23828.34,3337.77,,,,,11.49,SEPA,1
Lothian,Seafield,04/01/2021,05/01/2021,14517227,Positive,164158,163009.53,166749.29,162717.62,164158.81,2248.16,,13,7.3,356514766,96.64,SEPA,1
Lothian,Seafield,11/01/2021,13/01/2021,14517228,Positive,102807,101798.14,103817.34,,102807.74,1427.79,,16.89,,314577883,53.41,SEPA,1
Lothian,Seafield,18/01/2021,19/01/2021,14517229,Positive,58557,51473,65641.79,,58557.39,10018.85,,12.83,7.3,358765332,34.69,SEPA,1
Lothian,Seafield,25/01/2021,26/01/2021,14517230,Positive,62618,59587.29,65648.83,,62618.06,4286.15,,,,,30.19,SEPA,1
Lothian,Seafield,02/02/2021,03/02/2021,14517231,Positive,26853,26509.25,27198.69,,26853.97,487.5,395366400,12.5,7.5,363262486,17.53,SEPA,1
Lothian,Seafield,08/02/2021,10/02/2021,14517232,Positive,14852,14838.13,14867.06,,14852.59,20.46,416966400,11.3,7.3,381219274,10.23,SEPA,1
Lothian,Seafield,15/02/2021,16/02/2021,14517233,Positive,151288,149532.93,153043.1,,151288.01,2482.06,441417600,10.58,7.2,393408763,110.28,SEPA,1
Lothian,Seafield,22/02/2021,23/02/2021,14517234,Positive,27775,26590,28961,,27775.5,1676.55,311990400,14.85,7.3,334544193,14.31,SEPA,1
Lothian,Seafield,23/02/2021,25/02/2021,,Positive,29431,25076.72,33786.91,,29431.81,6159.03,,,,,14.19,SEPA,1
Lothian,Seafield,01/03/2021,03/03/2021,14517235,Positive,30240,29817.78,30663.5,,30240.64,598.01,283996800,19.64,7.4,292690973,14.18,SEPA,1
Lothian,Seafield,03/03/2021,04/03/2021,,Positive,31697,28139.79,35254.9,,31697.34,5031.14,,,,,15.28,SEPA,1
Lothian,Seafield,05/03/2021,08/03/2021,14517237,Positive,21962,21864.78,22060.2,,21962.49,138.18,285120000,20.25,7.3,288442296,10.34,SEPA,1
Lothian,Seafield,08/03/2021,09/03/2021,14517238,Positive,21841,16977.83,26705.9,,21841.87,6878.78,259977600,20.43,7.3,287224565,9.38,SEPA,1
Lothian,Seafield,10/03/2021,11/03/2021,14517239,Positive,28488,28488.2,34565.94,,31527.07,4297.62,350784000,17.91,7.2,305881939,18.26,SEPA,1
Lothian,Seafield,12/03/2021,15/03/2021,14517240,Positive,19116,21226.79,17006.41,,19116.6,2984.26,353030400,16.55,7.3,317651039,11.14,SEPA,1
Lothian,Seafield,16/03/2021,17/03/2021,14517241,Positive,22723,17362.33,28084.63,,22723.48,7581.81,285120000,18.93,7.3,297888673,10.7,SEPA,1
Lothian,Seafield,18/03/2021,19/03/2021,14517242,Positive (DNQ),2477,2826.23,2127.89,,2477.06,493.8,266025600,20.65,7.3,285757591,1.09,SEPA,1
Lothian,Seafield,19/03/2021,22/03/2021,14517243,Positive,25570,24071.52,27069.21,,25570.36,2119.68,261964800,21.26,7.3,281808127,11.06,SEPA,1
Lothian,Seafield,22/03/2021,23/03/2021,14517244,Positive,14056,11701.32,16411.65,,14056.48,3330.71,253497600,20.69,7.3,285493348,5.88,SEPA,1
Lothian,Seafield,24/03/2021,25/03/2021,14517245,Positive,38233,44698.84,31768.69,,38233.77,9142.99,219974400,23,,271406757,13.89,SEPA,1
Lothian,Seafield,26/03/2021,29/03/2021,14517246,Positive,18922,16738.5,21106.92,,18922.71,3088.94,313977600,21.01,7.3,283406253,9.81,SEPA,1
Lothian,Seafield,29/03/2021,30/03/2021,14517247,Positive,17328,13325.51,21332.07,,17328.79,5661.49,266025600,19.6,,292976383,7.61,SEPA,1
Lothian,Seafield,31/03/2021,06/04/2021,14517248,Positive (DNQ),8796,7571.18,10021.77,,8796.48,1732.83,264038400,23.4,,269178830,3.84,SEPA,1
Lothian,Seafield,02/04/2021,06/04/2021,14517249,Positive,11869,10209.29,13529.57,,11869.43,2347.79,232070400,24.42,7.3,263743927,4.55,SEPA,1
Lothian,Seafield,05/04/2021,07/04/2021,14517250,Positive (DNQ),6983,7642.87,6323.7,,6983.29,932.8,237513600,24.81,,261753718,2.74,SEPA,1
Lothian,Seafield,07/04/2021,08/04/2021,14517251,Positive (DNQ),7381,9308.38,5453.91,,7381.15,2725.53,242870400,24.47,7.3,263486155,2.96,SEPA,1
Lothian,Seafield,09/04/2021,13/04/2021,14517252,Positive (DNQ),9517,12435.12,6598.91,,9517.01,4126.83,230860800,25.35,7.3,259073139,3.63,SEPA,1
Lothian,Seafield,13/04/2021,14/04/2021,14871349,Positive (DNQ),5504,5751.84,5256.9,,5504.37,349.97,217036800,25.76,,257093612,1.97,SEPA,1
Lothian,Seafield,14/04/2021,15/04/2021,14871350,Positive,12265,13983.83,10548.15,,12265.99,2429.39,218937600,27.46,,249357694,4.43,SEPA,1
Lothian,Seafield,22/04/2021,26/04/2021,,Positive (DNQ),5793,4968.81,6618.67,,5793.74,1166.62,,,,,2.79,SEPA,1
Lothian,Seafield,28/04/2021,29/04/2021,14871356,Positive (DNQ),3216,4477.7,1955.11,,3216.41,1783.74,217987200,23.7,,267544494,1.16,SEPA,1
Lothian,Seafield,03/05/2021,05/05/2021,14871358,Positive (DNQ),3798,3593.18,4004.74,,3798.96,291.01,491616000,24.94,,261100561,3.08,SEPA,1
Lothian,Seafield,05/05/2021,06/05/2021,14871359,Positive (DNQ),6249,4771.36,7727.15,,6249.26,2090.06,305856000,15.58,,326956640,3.16,SEPA,1
Lothian,Seafield,07/05/2021,11/05/2021,14871360,Positive (DNQ),3187,3687.47,2687.7,,3187.58,706.94,361756800,14.47,,338715838,1.9,SEPA,1
Lothian,Seafield,10/05/2021,11/05/2021,14871361,Positive,11405,9478.71,13332.27,,11405.49,2724.87,305424000,21.11,,282763646,5.75,SEPA,1
Lothian,Seafield,12/05/2021,13/05/2021,14871362,Positive (DNQ),3207,3609.75,2804.72,,3207.24,569.24,490320000,18.15,,303941586,2.6,SEPA,1
Lothian,Seafield,14/05/2021,17/05/2021,14871363,Positive,10470,10707.19,10233,,10470.09,335.3,270518400,19.96,,290438223,4.68,SEPA,1
Lothian,Seafield,17/05/2021,18/05/2021,14871364,Positive (DNQ),6918,8090.45,5745.82,,6918.14,1657.91,274752000,21.07,,283020148,3.14,SEPA,1
Lothian,Seafield,19/05/2021,20/05/2021,14871365,Positive,15119,15125.25,15114.66,,15119.96,7.49,255744000,23.2,,270285697,6.39,SEPA,1
Lothian,Seafield,21/05/2021,24/05/2021,14871366,Positive,15892,18102.45,13683.24,,15892.84,3124.85,461980800,21.62,,279555000,12.12,SEPA,1
Lothian,Seafield,24/05/2021,25/05/2021,14871367,Positive,13649,12339.9,14958.16,,13649.03,1851.39,425001600,15.32,,329597708,9.58,SEPA,1
Lothian,Seafield,26/05/2021,28/05/2021,14871368,Positive,26235,29000.24,23469.88,,26235.06,3910.55,372988800,14.84,,334651946,16.16,SEPA,1
Lothian,Seafield,28/05/2021,31/05/2021,14871369,Positive,25326,24289.95,26362.37,,25326.16,1465.42,289008000,18.97,,297588223,12.09,SEPA,1
Lothian,Seafield,31/05/2021,01/06/2021,14871370,Positive,29298,27478.6,31117.57,,29298.08,2573.14,,22.8,,272542320,13.19,SEPA,1
Lothian,Seafield,02/06/2021,03/06/2021,14871371,Positive,43477,37827.48,49127.72,,43477.6,7990.47,248572800,23.94,,266258882,17.85,SEPA,1
Lothian,Seafield,04/06/2021,07/06/2021,14871372,Positive,65618,59338.17,71898.86,,65618.51,8881.75,249350400,24.06,,265623197,27.02,SEPA,1
Lothian,Seafield,07/06/2021,09/06/2021,14871373,Positive,69104,74719.98,63489.71,,69104.84,7940.99,233280000,24.99,,260850685,26.62,SEPA,1
Lothian,Seafield,09/06/2021,11/06/2021,14871374,Positive,64953,50113.6,79792.64,,64953.12,20986.25,230256000,25.37,,258975481,24.7,SEPA,1
